id,username,created_at,lng,lat,text
1517420602491293696,AnupKum93443986,Fri Apr 22 08:30:38 +0000 2022,86.244069,23.5854515,@Aafreen_2022 Beauty lies next to 💕💕💕💕💕you.. Gorgeous😍😍 💕💕💕💕
1517420605082984448,m_husain_prince,Fri Apr 22 08:30:39 +0000 2022,77.300146,34.007808,My molla #ImamAli used to cover his face at nights and go door to door feeding the needy. He is the father of the o… https://t.co/nO0XnT5OKJ
1517420616432857088,Joyousbeingme,Fri Apr 22 08:30:41 +0000 2022,77.498726,28.545556,#MyConnectWithSoil #EarthDay #SaveSoil #JourneyForSoil #ConsciousPlanet#Sadhguru@SadhguruJV @cpsavesoilAction… https://t.co/mEvrtnhNLg
1517420644564013056,Meena_NjfgrhAAP,Fri Apr 22 08:30:48 +0000 2022,77.095086,28.6384895,Congratulations Keshav ji
1517420645474209794,shivjiramgupta,Fri Apr 22 08:30:48 +0000 2022,76.41070450000001,30.2604745,@Udra_Uvacha @DrAMSinghvi Nothing succeeds like success https://t.co/7cpCcukXTl
1517420650532687876,sarahplusone,Fri Apr 22 08:30:50 +0000 2022,121.41581099999999,31.279915000000003,For the love of all things why won’t they give up this nonsense and vaccinate vulnerable people instead?
1517420654366105600,rebel2176,Fri Apr 22 08:30:50 +0000 2022,77.119783,28.74298,#EarthDay2022 #EarthDay Treat every day like it's Earth Day. https://t.co/nGo5IBFZtC
1517420665225170945,Sana34896342,Fri Apr 22 08:30:53 +0000 2022,74.913493,34.024,"Every  beghairat  friend after buying a new sim""𝙃𝙚𝙡𝙡𝙤 𝙟𝙖𝙖𝙣"" 😂"
1517420665212702720,MLDALLUARJUNFAN,Fri Apr 22 08:30:53 +0000 2022,83.2122525,23.088929,Icon StAAr AlluArjun's blockbuster film #Sarrainodu marks 6 years of release today. which was the first in and out… https://t.co/5TwiPqtTry
1517420675199340544,AliAsifJunaidi,Fri Apr 22 08:30:55 +0000 2022,74.3584865,31.5318195,@Noorakbar57Noor @MKMirza836 Please don't say anything about @_PakArmy_ . We proud of our officers.
1517420731423805440,ejaz_kumar,Fri Apr 22 08:31:09 +0000 2022,79.0327905,20.9882585,"In today's era of digitization, no government employee and officer from IAS officer to IPS is giving 100% in his wo… https://t.co/DrfHducOkE"
1517420749858164736,NajmulI23813975,Fri Apr 22 08:31:13 +0000 2022,88.950485,25.2115505,Crypto
1517420752852553728,ShamGuptaJKB,Fri Apr 22 08:31:14 +0000 2022,77.095086,28.6384895,@pbhushan1 @BajpayeeManoj Well done@BajpayeeManoj
1517420757529153536,RamsLou,Fri Apr 22 08:31:15 +0000 2022,114.210195,22.2343435,this video always make me happy. 😁😍🥰💖#EXO@B_hundred_Hyun@weareoneEXO https://t.co/w0EZvZ8pGb
1517420758523609088,ajmcgr,Fri Apr 22 08:31:15 +0000 2022,114.06423699999999,22.2465325,"Likewise back to HK but on the other hand wasn’t so bad @elimeixler @FTOne PCR test, 4 hours wait at HK airport,… https://t.co/0jDWKy9Tco"
1517420764286177280,JannatulIslamR4,Fri Apr 22 08:31:17 +0000 2022,90.328709,24.098380499999998,LOVE from Bangladesh  🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩#Bangladesibtsarmy
1517420771093540864,Mitali80266328,Fri Apr 22 08:31:18 +0000 2022,86.008985,20.3694605,"Save soil, let's make it happen 😇 #savesoil"
1517420773320929280,propertiesindia,Fri Apr 22 08:31:19 +0000 2022,88.43806407,26.75258653,Under Construction #2BHK #Flat #Apartment #ForSale #PrakashNagar #Siliguri #Residential #Propertyhttps://t.co/UFcjnLVx7y
1517420776588144640,Chonakyrie,Fri Apr 22 08:31:20 +0000 2022,114.18517800000001,22.271673999999997,@scribersquill @alexailacad @kdestrada_ Still active for kdlex seventy fiveKDLEX FOR SKYFIBER #AlexaIlacad  |… https://t.co/rGwsCvuuTd
1517420781130510336,sarojranjandas6,Fri Apr 22 08:31:21 +0000 2022,81.3587455,21.158141,"@CMCCuttack My house details are:Plot No.C/60,Sector-7, CDA,Cuttack Mob.9685102219/9425556619I live in Bhilai, bu… https://t.co/fAvbG68pS6"
1517420799040180224,Brijesh78059382,Fri Apr 22 08:31:25 +0000 2022,75.747521,26.909683,Depends upon situation
1517420830728151041,Chonakyrie,Fri Apr 22 08:31:33 +0000 2022,114.18517800000001,22.271673999999997,@scribersquill @alexailacad @kdestrada_ Still active for kdlex seventy seven KDLEX FOR SKYFIBER #AlexaIlacad  |… https://t.co/PoseWBTm0U
1517420832867295232,ejaz_kumar,Fri Apr 22 08:31:33 +0000 2022,79.0327905,20.9882585,"In today's era of digitization, no government employee and officer from IAS officer to IPS is giving 100% in his wo… https://t.co/PcodjCScT7"
